t,zx,zy,zz,innov_x,innov_y,innov_z,mahalanobis_pos,accepted_pos,vx,vy,vz,innov_vx,innov_vy,innov_vz,mahalanobis_vel,accepted_vel
0.000000,-0.000000,-0.000002,-0.000000,-0.000028,0.000012,-0.000012,0.000000,1,2.480858,-1.277473,0.136496,2.475206,-1.274828,0.134148,55.458044,0
0.109993,0.271050,-0.148116,0.017929,0.151675,-0.084717,0.010233,0.053037,1,2.483032,-1.325303,0.142731,2.427243,-1.326900,0.142648,54.251186,0
0.209996,0.520054,-0.286419,0.031448,0.240372,-0.138337,0.016564,0.124717,1,2.502731,-1.366414,0.122716,2.375109,-1.368724,0.152507,52.620307,0
0.309980,0.772478,-0.429424,0.041870,0.307677,-0.184636,0.021634,0.197786,1,2.537833,-1.415711,0.094844,2.310884,-1.423367,0.155541,50.768670,0
0.420012,1.056431,-0.590986,0.052048,0.376506,-0.238483,0.025626,0.293600,1,2.598822,-1.450666,0.087628,2.249801,-1.489043,0.140722,49.039688,0
0.519971,1.320873,-0.740231,0.061874,0.416668,-0.274878,0.029482,0.358011,1,2.658650,-1.483500,0.086179,2.197113,-1.530240,0.152487,47.233548,0
0.619956,1.590687,-0.892819,0.071945,0.449706,-0.313190,0.031018,0.422233,1,2.717049,-1.507198,0.097417,2.131773,-1.605917,0.134838,45.654662,0
0.730116,1.902243,-1.062846,0.088699,0.495257,-0.368347,0.036056,0.527568,1,2.823867,-1.479648,0.138815,2.088491,-1.685940,0.154317,44.711966,0
0.830014,2.199650,-1.220007,0.105239,0.518453,-0.407841,0.041512,0.595675,1,2.934771,-1.457231,0.140105,2.041289,-1.735932,0.176464,43.270330,0
0.930204,2.506461,-1.372648,0.119216,0.534439,-0.441999,0.044515,0.652832,1,3.049840,-1.451262,0.127535,1.981909,-1.786385,0.169263,41.488917,0
1.039939,2.857312,-1.542156,0.135467,0.558001,-0.488425,0.048713,0.742986,1,3.180490,-1.461778,0.134711,1.904485,-1.834394,0.171528,39.205903,0
1.139969,3.188675,-1.695870,0.151381,0.557698,-0.513588,0.050264,0.773807,1,3.298553,-1.474554,0.148923,1.825689,-1.887360,0.167512,37.268474,0
1.239968,3.532111,-1.843399,0.169203,0.552905,-0.535143,0.052680,0.795974,1,3.435180,-1.446013,0.166163,1.762304,-1.938904,0.178911,35.788247,0
1.350175,3.926129,-1.990781,0.190306,0.555756,-0.561148,0.055105,0.840258,1,3.590465,-1.396127,0.184692,1.691184,-1.962881,0.171734,33.513663,0
1.449989,4.299154,-2.121500,0.210478,0.539392,-0.565998,0.057300,0.825147,1,3.732085,-1.365770,0.193706,1.610924,-1.975455,0.192180,31.358952,0
1.559963,4.725639,-2.263115,0.231626,0.529319,-0.581749,0.058982,0.839354,1,3.879986,-1.347802,0.191562,1.513781,-1.969446,0.181077,28.571027,0
1.659992,5.126807,-2.394098,0.251294,0.500339,-0.577152,0.060112,0.795169,1,4.011596,-1.354341,0.191692,1.405141,-1.958001,0.193374,26.056458,0
1.759957,5.541501,-2.526048,0.269635,0.468673,-0.571820,0.061184,0.749043,1,4.143961,-1.363228,0.181762,1.290910,-1.963399,0.200014,24.017963,0
1.870058,6.014927,-2.670575,0.288861,0.443209,-0.581245,0.062857,0.738451,1,4.312461,-1.337689,0.175401,1.196099,-1.974013,0.195739,22.335656,0
1.969922,6.459240,-2.798496,0.308453,0.405827,-0.564789,0.062826,0.672929,1,4.449410,-1.321370,0.193373,1.089101,-1.922035,0.197226,19.895408,0
2.079933,6.963020,-2.944479,0.330913,0.372814,-0.561240,0.062726,0.637709,1,4.585883,-1.352310,0.206706,0.956763,-1.886635,0.186027,17.643357,0
2.179916,7.434250,-3.079399,0.355754,-0.274975,0.867409,-0.103886,0.565772,1,4.713907,-1.373677,0.246865,0.130419,-0.279169,0.052713,15.910063,1
2.279933,7.918919,-3.216872,0.383081,-0.263646,0.859169,-0.110392,0.593077,1,4.841882,-1.391964,0.270167,0.037157,-0.128194,0.021334,1.095894,1
2.390033,8.465585,-3.363344,0.412820,-0.228358,0.791627,-0.135729,0.605004,1,4.991043,-1.349373,0.263691,0.013538,-0.110112,0.051299,0.726150,1
2.489933,8.978233,-3.493007,0.437523,-0.186891,0.684879,-0.119267,0.532728,1,5.131676,-1.268550,0.244377,-0.002527,-0.055997,0.011036,0.146752,1
2.599902,9.552534,-3.636219,0.474067,-0.141094,0.574899,-0.098583,0.408588,1,5.267533,-1.274290,0.298560,-0.040682,-0.020063,0.007033,0.090928,1
2.699953,10.080983,-3.769771,0.517172,-0.103913,0.484128,-0.084801,0.285910,1,5.386240,-1.297637,0.349571,-0.060538,-0.023637,0.020821,0.194745,1
2.799898,10.621216,-3.903261,0.558034,-0.076599,0.412709,-0.069028,0.199184,1,5.506255,-1.294129,0.361244,-0.059850,-0.039002,0.009659,0.214218,1
2.909980,11.228188,-4.043870,0.599964,-0.062987,0.348179,-0.060486,0.145003,1,5.653444,-1.235542,0.382108,-0.057154,-0.026747,0.011130,0.168783,1
3.009926,11.797357,-4.167261,0.639911,-0.047327,0.292107,-0.052758,0.105712,1,5.785960,-1.209284,0.400938,-0.060619,-0.009122,0.009970,0.157664,1
3.119937,12.436493,-4.302454,0.683641,-0.038458,0.245607,-0.045670,0.074965,1,5.923098,-1.205145,0.417275,-0.067196,-0.011061,0.006010,0.191590,1
